chunk_id,entity_type,entity_name,entity_attributes,canonical_entity
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Person,Napoleon,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Napoleon
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Time,past three months,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",past three months
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Object,old spelling book,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",old spelling book
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Jones
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Location,rubbish heap,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",rubbish heap
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Object,pots of black and white paint,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",pots of black and white paint
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Location,five-barred gate,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",five-barred gate
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Location,main road,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",main road
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Location,MANOR FARM,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Manor Farm
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Location,ANIMAL FARM,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animal Farm
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Location,farm buildings,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm buildings
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Object,ladder,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",ladder
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Location,end wall,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",end wall
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Location,big barn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",the big barn
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Concept,Animalism,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animalism
f6cdcc31-ccc4-4134-8651-fd2d718102c2,Concept,Seven Commandments,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",THE SEVEN COMMANDMENTS
05f4096c-2c49-41b5-9795-43dbe9c0eb8b,Person,Snowball,"{'name': None, 'gender': None, 'role': 'Leader', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Snowball
05f4096c-2c49-41b5-9795-43dbe9c0eb8b,Person,Squealer,"{'name': None, 'gender': None, 'role': 'Supporter', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Squealer
05f4096c-2c49-41b5-9795-43dbe9c0eb8b,Concept,The Seven Commandments,"{'name': None, 'gender': None, 'role': None, 'description': 'A set of rules for the animals', 'birthDate': None, 'deathDate': None, 'affiliation': None}",THE SEVEN COMMANDMENTS
05f4096c-2c49-41b5-9795-43dbe9c0eb8b,Location,tarred wall,{},tarred wall
05f4096c-2c49-41b5-9795-43dbe9c0eb8b,Location,Animal Farm,{},Animal Farm
05f4096c-2c49-41b5-9795-43dbe9c0eb8b,Location,hayfield,{},hayfield
2099a28f-152b-4abe-8358-6ec571148c6b,Organization,the farm,{},the farm
2099a28f-152b-4abe-8358-6ec571148c6b,Person,Jones,{},Jones
2099a28f-152b-4abe-8358-6ec571148c6b,Person,the pigs,"{'name': None, 'gender': None, 'role': 'Leaders', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",the pigs
2099a28f-152b-4abe-8358-6ec571148c6b,Person,Boxer,{},Boxer
2099a28f-152b-4abe-8358-6ec571148c6b,Person,Clover,{},Clover
2099a28f-152b-4abe-8358-6ec571148c6b,Person,the ducks,{},the ducks
2099a28f-152b-4abe-8358-6ec571148c6b,Person,the hens,{},the hens
2099a28f-152b-4abe-8358-6ec571148c6b,Object,the cutter,{},the cutter
2099a28f-152b-4abe-8358-6ec571148c6b,Object,the horse-rake,{},the horse-rake
2099a28f-152b-4abe-8358-6ec571148c6b,Object,hay,{},hay
04b9b61a-b40f-422a-a35d-3cda60c4da5d,Person,Boxer,"{'name': None, 'gender': None, 'role': None, 'description': 'A hard worker', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
04b9b61a-b40f-422a-a35d-3cda60c4da5d,Person,Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jones
04b9b61a-b40f-422a-a35d-3cda60c4da5d,Person,Mollie,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mollie
04b9b61a-b40f-422a-a35d-3cda60c4da5d,Organization,farm,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm
04b9b61a-b40f-422a-a35d-3cda60c4da5d,Object,threshing machine,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",threshing machine
04b9b61a-b40f-422a-a35d-3cda60c4da5d,Person,pigs,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",pigs
04b9b61a-b40f-422a-a35d-3cda60c4da5d,Person,hens,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hens
04b9b61a-b40f-422a-a35d-3cda60c4da5d,Person,ducks,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",ducks
04b9b61a-b40f-422a-a35d-3cda60c4da5d,Person,cockerels,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",cockerels
2045d348-57f8-47d8-a18d-07bc2214257b,Person,Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jones
2045d348-57f8-47d8-a18d-07bc2214257b,Object,stone,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",stone
2045d348-57f8-47d8-a18d-07bc2214257b,Person,cat,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",cat
2045d348-57f8-47d8-a18d-07bc2214257b,Person,Old Benjamin,"{'name': None, 'gender': None, 'role': None, 'description': 'the donkey', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Old Benjamin
2045d348-57f8-47d8-a18d-07bc2214257b,Event,Rebellion,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",rebellion
2045d348-57f8-47d8-a18d-07bc2214257b,Time,Sundays,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Sundays
2045d348-57f8-47d8-a18d-07bc2214257b,Person,Snowball,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Snowball
2045d348-57f8-47d8-a18d-07bc2214257b,Object,green tablecloth,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",green tablecloth
2045d348-57f8-47d8-a18d-07bc2214257b,Person,Mrs. Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mrs. Jones
2045d348-57f8-47d8-a18d-07bc2214257b,Object,hoof,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hoof
2045d348-57f8-47d8-a18d-07bc2214257b,Object,horn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",horn
2045d348-57f8-47d8-a18d-07bc2214257b,Location,flagstaff,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",flagstaff
2045d348-57f8-47d8-a18d-07bc2214257b,Location,farmhouse garden,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farmhouse garden
2045d348-57f8-47d8-a18d-07bc2214257b,Location,England,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",England
2045d348-57f8-47d8-a18d-07bc2214257b,Concept,Republic of the Animals,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Republic of the Animals
2045d348-57f8-47d8-a18d-07bc2214257b,Concept,human race,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",human race
2045d348-57f8-47d8-a18d-07bc2214257b,Location,big barn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",the big barn
2045d348-57f8-47d8-a18d-07bc2214257b,Event,Meeting,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Meeting
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Organization,pigs,"{'name': None, 'gender': None, 'role': None, 'description': 'animals who put forward resolutions', 'birthDate': None, 'deathDate': None, 'affiliation': None}",pigs
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Person,Snowball,{},Snowball
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Person,Napoleon,{},Napoleon
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Location,small paddock,"{'name': None, 'gender': None, 'role': None, 'description': 'behind the orchard', 'birthDate': None, 'deathDate': None, 'affiliation': None}",small paddock
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Event,Meeting,{},Meeting
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Object,Beasts of England,{},Beasts of England
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Location,harness-room,"{'name': None, 'gender': None, 'role': None, 'description': 'as a headquarters', 'birthDate': None, 'deathDate': None, 'affiliation': None}",harness-room
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Organization,Animal Committees,{},Animal Committees
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Organization,Egg Production Committee,"{'name': None, 'gender': None, 'role': None, 'description': 'for the hens', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Egg Production Committee
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Organization,Clean Tails League,"{'name': None, 'gender': None, 'role': None, 'description': 'for the cows', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clean Tails League
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Organization,Wild Comrades' Re-education Committee,"{'name': None, 'gender': None, 'role': None, 'description': 'to tame the rats and rabbits', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Wild Comrades' Re-education Committee
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Organization,Whiter Wool Movement,"{'name': None, 'gender': None, 'role': None, 'description': 'for the sheep', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Whiter Wool Movement
4a2a6dd6-41cd-4404-b5cf-ae2a12a114d8,Person,cat,{},cat
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Person,Muriel,"{'name': None, 'gender': None, 'role': 'Goat', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Muriel
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Person,Benjamin,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Benjamin
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Person,Clover,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Person,Boxer,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Person,Mollie,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mollie
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Organization,Farm,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Object,newspaper,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",newspaper
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Concept,reading and writing classes,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",reading and writing classes
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Person,dogs,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",dogs
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Object,Seven Commandments,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",THE SEVEN COMMANDMENTS
3bad279f-6c1f-4055-b33e-ded0b73f8c32,Person,pigs,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",pigs
58a108ed-1454-4f8a-ad7e-90d50bf232ef,Person,Snowball,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Snowball
58a108ed-1454-4f8a-ad7e-90d50bf232ef,Organization,the sheep,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",the sheep
58a108ed-1454-4f8a-ad7e-90d50bf232ef,Organization,hens,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hens
58a108ed-1454-4f8a-ad7e-90d50bf232ef,Organization,ducks,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",ducks
58a108ed-1454-4f8a-ad7e-90d50bf232ef,Concept,Seven Commandments,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",THE SEVEN COMMANDMENTS
58a108ed-1454-4f8a-ad7e-90d50bf232ef,Concept,Animalism,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animalism
58a108ed-1454-4f8a-ad7e-90d50bf232ef,Person,Man,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
58a108ed-1454-4f8a-ad7e-90d50bf232ef,Organization,birds,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",birds
58a108ed-1454-4f8a-ad7e-90d50bf232ef,Location,barn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Barn
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Person,Napoleon,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Napoleon
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Person,Snowball,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Snowball
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Organization,Jessie,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jessie
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Organization,Bluebell,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Bluebell
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Object,puppies,"{'name': None, 'gender': None, 'role': None, 'description': 'nine sturdy', 'birthDate': None, 'deathDate': None, 'affiliation': None}",puppies
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Location,loft,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",loft
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Location,harness-room,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",harness-room
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Object,milk,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",milk
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Object,mash,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",mash
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Object,apples,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",apples
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Person,Squealer,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Squealer
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Concept,Science,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Science
79d1342e-a0a2-4b0a-a30b-6f1673a058b6,Organization,pigs,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",pigs
